Countrycode;AirQualityStation;AirQualityStationEoICode;AirPollutant;AveragingTime;Concentration;UnitOfMeasurement;DatetimeBegin;DatetimeEnd;Validity;Verification
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.46;µg/m3;2013-09-22 14:00:00 +01:00;2013-09-22 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.04;µg/m3;2013-09-22 15:00:00 +01:00;2013-09-22 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.95;µg/m3;2013-09-22 16:00:00 +01:00;2013-09-22 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.91;µg/m3;2013-09-22 17:00:00 +01:00;2013-09-22 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.56;µg/m3;2013-09-22 18:00:00 +01:00;2013-09-22 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.69;µg/m3;2013-09-22 19:00:00 +01:00;2013-09-22 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.65;µg/m3;2013-09-22 20:00:00 +01:00;2013-09-22 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.76;µg/m3;2013-09-22 21:00:00 +01:00;2013-09-22 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.57;µg/m3;2013-09-22 22:00:00 +01:00;2013-09-22 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.86;µg/m3;2013-09-22 23:00:00 +01:00;2013-09-23 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.87;µg/m3;2013-09-23 00:00:00 +01:00;2013-09-23 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.49;µg/m3;2013-09-23 01:00:00 +01:00;2013-09-23 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.13;µg/m3;2013-09-23 03:00:00 +01:00;2013-09-23 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.3;µg/m3;2013-09-23 04:00:00 +01:00;2013-09-23 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.07;µg/m3;2013-09-23 06:00:00 +01:00;2013-09-23 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.54;µg/m3;2013-09-23 12:00:00 +01:00;2013-09-23 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.66;µg/m3;2013-09-23 13:00:00 +01:00;2013-09-23 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.93;µg/m3;2013-09-23 14:00:00 +01:00;2013-09-23 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.51;µg/m3;2013-09-23 16:00:00 +01:00;2013-09-23 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.07;µg/m3;2013-09-23 17:00:00 +01:00;2013-09-23 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.76;µg/m3;2013-09-24 00:00:00 +01:00;2013-09-24 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.11;µg/m3;2013-09-24 03:00:00 +01:00;2013-09-24 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;34.93;µg/m3;2013-09-24 04:00:00 +01:00;2013-09-24 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.8;µg/m3;2013-09-24 10:00:00 +01:00;2013-09-24 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.45;µg/m3;2013-09-24 12:00:00 +01:00;2013-09-24 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.33;µg/m3;2013-09-24 14:00:00 +01:00;2013-09-24 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.35;µg/m3;2013-09-24 16:00:00 +01:00;2013-09-24 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.35;µg/m3;2013-09-24 18:00:00 +01:00;2013-09-24 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.4;µg/m3;2013-09-24 19:00:00 +01:00;2013-09-24 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.36;µg/m3;2013-09-24 20:00:00 +01:00;2013-09-24 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.14;µg/m3;2013-09-24 21:00:00 +01:00;2013-09-24 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.05;µg/m3;2013-09-24 22:00:00 +01:00;2013-09-24 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49;µg/m3;2013-09-24 23:00:00 +01:00;2013-09-25 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.6;µg/m3;2013-09-25 00:00:00 +01:00;2013-09-25 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.71;µg/m3;2013-09-25 01:00:00 +01:00;2013-09-25 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.83;µg/m3;2013-09-25 02:00:00 +01:00;2013-09-25 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;14.95;µg/m3;2013-09-25 04:00:00 +01:00;2013-09-25 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;9.11;µg/m3;2013-09-25 06:00:00 +01:00;2013-09-25 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.89;µg/m3;2013-09-25 09:00:00 +01:00;2013-09-25 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.13;µg/m3;2013-09-25 10:00:00 +01:00;2013-09-25 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.36;µg/m3;2013-09-25 13:00:00 +01:00;2013-09-25 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.39;µg/m3;2013-09-25 14:00:00 +01:00;2013-09-25 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.66;µg/m3;2013-09-25 16:00:00 +01:00;2013-09-25 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.46;µg/m3;2013-09-26 02:00:00 +01:00;2013-09-26 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.1;µg/m3;2013-09-26 03:00:00 +01:00;2013-09-26 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.39;µg/m3;2013-09-26 04:00:00 +01:00;2013-09-26 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;4.59;µg/m3;2013-09-26 05:00:00 +01:00;2013-09-26 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.77;µg/m3;2013-09-26 06:00:00 +01:00;2013-09-26 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.84;µg/m3;2013-09-26 07:00:00 +01:00;2013-09-26 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;31.96;µg/m3;2013-09-26 12:00:00 +01:00;2013-09-26 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.73;µg/m3;2013-09-26 17:00:00 +01:00;2013-09-26 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;7.19;µg/m3;2013-09-26 19:00:00 +01:00;2013-09-26 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.39;µg/m3;2013-09-26 23:00:00 +01:00;2013-09-27 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.56;µg/m3;2013-09-27 00:00:00 +01:00;2013-09-27 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;7.66;µg/m3;2013-09-27 01:00:00 +01:00;2013-09-27 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.5;µg/m3;2013-09-27 02:00:00 +01:00;2013-09-27 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;10.05;µg/m3;2013-09-27 08:00:00 +01:00;2013-09-27 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.48;µg/m3;2013-09-27 10:00:00 +01:00;2013-09-27 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.97;µg/m3;2013-09-27 13:00:00 +01:00;2013-09-27 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;74.01;µg/m3;2013-09-27 15:00:00 +01:00;2013-09-27 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;43.96;µg/m3;2013-09-27 17:00:00 +01:00;2013-09-27 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;5.09;µg/m3;2013-09-27 18:00:00 +01:00;2013-09-27 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.9;µg/m3;2013-09-27 19:00:00 +01:00;2013-09-27 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.84;µg/m3;2013-09-27 20:00:00 +01:00;2013-09-27 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.01;µg/m3;2013-09-28 02:00:00 +01:00;2013-09-28 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;3.65;µg/m3;2013-09-28 03:00:00 +01:00;2013-09-28 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;10.34;µg/m3;2013-09-28 07:00:00 +01:00;2013-09-28 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.43;µg/m3;2013-09-28 08:00:00 +01:00;2013-09-28 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.03;µg/m3;2013-09-28 10:00:00 +01:00;2013-09-28 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.59;µg/m3;2013-09-28 11:00:00 +01:00;2013-09-28 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.35;µg/m3;2013-09-28 12:00:00 +01:00;2013-09-28 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;71.33;µg/m3;2013-09-28 13:00:00 +01:00;2013-09-28 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;74.79;µg/m3;2013-09-28 15:00:00 +01:00;2013-09-28 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;70.78;µg/m3;2013-09-28 16:00:00 +01:00;2013-09-28 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.31;µg/m3;2013-09-28 18:00:00 +01:00;2013-09-28 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;44.9;µg/m3;2013-09-28 19:00:00 +01:00;2013-09-28 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46.83;µg/m3;2013-09-28 20:00:00 +01:00;2013-09-28 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.31;µg/m3;2013-09-28 21:00:00 +01:00;2013-09-28 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.9;µg/m3;2013-09-28 22:00:00 +01:00;2013-09-28 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;38.78;µg/m3;2013-09-29 02:00:00 +01:00;2013-09-29 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.34;µg/m3;2013-09-29 04:00:00 +01:00;2013-09-29 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.15;µg/m3;2013-09-29 08:00:00 +01:00;2013-09-29 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.85;µg/m3;2013-09-29 09:00:00 +01:00;2013-09-29 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.4;µg/m3;2013-09-29 10:00:00 +01:00;2013-09-29 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.37;µg/m3;2013-09-29 11:00:00 +01:00;2013-09-29 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;59.91;µg/m3;2013-09-29 12:00:00 +01:00;2013-09-29 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.06;µg/m3;2013-09-29 13:00:00 +01:00;2013-09-29 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.74;µg/m3;2013-09-29 15:00:00 +01:00;2013-09-29 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.86;µg/m3;2013-09-29 16:00:00 +01:00;2013-09-29 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.41;µg/m3;2013-09-29 17:00:00 +01:00;2013-09-29 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.53;µg/m3;2013-09-29 18:00:00 +01:00;2013-09-29 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.55;µg/m3;2013-09-29 19:00:00 +01:00;2013-09-29 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.8;µg/m3;2013-09-29 22:00:00 +01:00;2013-09-29 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;33.93;µg/m3;2013-09-30 01:00:00 +01:00;2013-09-30 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.56;µg/m3;2013-09-30 04:00:00 +01:00;2013-09-30 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;16.71;µg/m3;2013-09-30 05:00:00 +01:00;2013-09-30 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.66;µg/m3;2013-09-30 06:00:00 +01:00;2013-09-30 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.77;µg/m3;2013-09-30 07:00:00 +01:00;2013-09-30 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;30.9;µg/m3;2013-09-30 08:00:00 +01:00;2013-09-30 09:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;39.64;µg/m3;2013-09-30 09:00:00 +01:00;2013-09-30 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;51.98;µg/m3;2013-09-30 12:00:00 +01:00;2013-09-30 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.64;µg/m3;2013-09-30 13:00:00 +01:00;2013-09-30 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;59.41;µg/m3;2013-09-30 15:00:00 +01:00;2013-09-30 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.96;µg/m3;2013-09-30 16:00:00 +01:00;2013-09-30 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.1;µg/m3;2013-09-30 19:00:00 +01:00;2013-09-30 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.13;µg/m3;2013-09-30 22:00:00 +01:00;2013-09-30 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;35.08;µg/m3;2013-09-30 23:00:00 +01:00;2013-10-01 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;19.19;µg/m3;2013-10-01 03:00:00 +01:00;2013-10-01 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;10.03;µg/m3;2013-10-01 05:00:00 +01:00;2013-10-01 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;6.58;µg/m3;2013-10-01 06:00:00 +01:00;2013-10-01 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.56;µg/m3;2013-10-01 11:00:00 +01:00;2013-10-01 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.84;µg/m3;2013-10-01 15:00:00 +01:00;2013-10-01 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.59;µg/m3;2013-10-01 17:00:00 +01:00;2013-10-01 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.38;µg/m3;2013-10-01 18:00:00 +01:00;2013-10-01 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.47;µg/m3;2013-10-01 20:00:00 +01:00;2013-10-01 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;18.43;µg/m3;2013-10-02 00:00:00 +01:00;2013-10-02 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;17.75;µg/m3;2013-10-02 01:00:00 +01:00;2013-10-02 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;9.1;µg/m3;2013-10-02 07:00:00 +01:00;2013-10-02 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.83;µg/m3;2013-10-02 10:00:00 +01:00;2013-10-02 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;57.35;µg/m3;2013-10-02 11:00:00 +01:00;2013-10-02 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.34;µg/m3;2013-10-02 13:00:00 +01:00;2013-10-02 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.13;µg/m3;2013-10-02 14:00:00 +01:00;2013-10-02 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.35;µg/m3;2013-10-02 15:00:00 +01:00;2013-10-02 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.57;µg/m3;2013-10-02 16:00:00 +01:00;2013-10-02 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.01;µg/m3;2013-10-02 18:00:00 +01:00;2013-10-02 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;40.97;µg/m3;2013-10-02 19:00:00 +01:00;2013-10-02 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;37.53;µg/m3;2013-10-02 20:00:00 +01:00;2013-10-02 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;36.83;µg/m3;2013-10-02 21:00:00 +01:00;2013-10-02 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;16.67;µg/m3;2013-10-03 03:00:00 +01:00;2013-10-03 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;13.63;µg/m3;2013-10-03 04:00:00 +01:00;2013-10-03 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;15.34;µg/m3;2013-10-03 05:00:00 +01:00;2013-10-03 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;41.33;µg/m3;2013-10-03 09:00:00 +01:00;2013-10-03 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;58.81;µg/m3;2013-10-03 10:00:00 +01:00;2013-10-03 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.85;µg/m3;2013-10-03 11:00:00 +01:00;2013-10-03 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;71.95;µg/m3;2013-10-03 12:00:00 +01:00;2013-10-03 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;74.85;µg/m3;2013-10-03 13:00:00 +01:00;2013-10-03 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;76.15;µg/m3;2013-10-03 14:00:00 +01:00;2013-10-03 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;77.44;µg/m3;2013-10-03 15:00:00 +01:00;2013-10-03 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.15;µg/m3;2013-10-03 17:00:00 +01:00;2013-10-03 18:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;59.04;µg/m3;2013-10-03 18:00:00 +01:00;2013-10-03 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.59;µg/m3;2013-10-03 19:00:00 +01:00;2013-10-03 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.66;µg/m3;2013-10-03 20:00:00 +01:00;2013-10-03 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46;µg/m3;2013-10-03 21:00:00 +01:00;2013-10-03 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;46;µg/m3;2013-10-03 22:00:00 +01:00;2013-10-03 23:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.57;µg/m3;2013-10-03 23:00:00 +01:00;2013-10-04 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;45.67;µg/m3;2013-10-04 00:00:00 +01:00;2013-10-04 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;49.11;µg/m3;2013-10-04 01:00:00 +01:00;2013-10-04 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;51.9;µg/m3;2013-10-04 02:00:00 +01:00;2013-10-04 03:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.07;µg/m3;2013-10-04 04:00:00 +01:00;2013-10-04 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;50.03;µg/m3;2013-10-04 05:00:00 +01:00;2013-10-04 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;48.83;µg/m3;2013-10-04 06:00:00 +01:00;2013-10-04 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.45;µg/m3;2013-10-04 07:00:00 +01:00;2013-10-04 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.51;µg/m3;2013-10-04 09:00:00 +01:00;2013-10-04 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.39;µg/m3;2013-10-04 10:00:00 +01:00;2013-10-04 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;65.97;µg/m3;2013-10-04 11:00:00 +01:00;2013-10-04 12:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.15;µg/m3;2013-10-04 12:00:00 +01:00;2013-10-04 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.4;µg/m3;2013-10-04 13:00:00 +01:00;2013-10-04 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.46;µg/m3;2013-10-04 14:00:00 +01:00;2013-10-04 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.66;µg/m3;2013-10-04 15:00:00 +01:00;2013-10-04 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;66;µg/m3;2013-10-04 16:00:00 +01:00;2013-10-04 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.33;µg/m3;2013-10-04 18:00:00 +01:00;2013-10-04 19:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.9;µg/m3;2013-10-04 19:00:00 +01:00;2013-10-04 20:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.67;µg/m3;2013-10-04 20:00:00 +01:00;2013-10-04 21:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;58.79;µg/m3;2013-10-04 21:00:00 +01:00;2013-10-04 22:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;61.71;µg/m3;2013-10-04 23:00:00 +01:00;2013-10-05 00:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.59;µg/m3;2013-10-05 00:00:00 +01:00;2013-10-05 01:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;60.8;µg/m3;2013-10-05 01:00:00 +01:00;2013-10-05 02:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;56.01;µg/m3;2013-10-05 03:00:00 +01:00;2013-10-05 04:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.34;µg/m3;2013-10-05 04:00:00 +01:00;2013-10-05 05:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;55.9;µg/m3;2013-10-05 05:00:00 +01:00;2013-10-05 06:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;54.07;µg/m3;2013-10-05 06:00:00 +01:00;2013-10-05 07:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;53.44;µg/m3;2013-10-05 07:00:00 +01:00;2013-10-05 08:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;63.88;µg/m3;2013-10-05 09:00:00 +01:00;2013-10-05 10:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;67.75;µg/m3;2013-10-05 10:00:00 +01:00;2013-10-05 11:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;75.38;µg/m3;2013-10-05 12:00:00 +01:00;2013-10-05 13:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;83.59;µg/m3;2013-10-05 13:00:00 +01:00;2013-10-05 14:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;80.11;µg/m3;2013-10-05 14:00:00 +01:00;2013-10-05 15:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;75.04;µg/m3;2013-10-05 15:00:00 +01:00;2013-10-05 16:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;68.63;µg/m3;2013-10-05 16:00:00 +01:00;2013-10-05 17:00:00 +01:00;1;1
DE;STA.DE_DEBB007;DEBB007;O3;hour;47.9;µg/m3;2013-10-05 18:00:00 +01:00;2013-10-05 19:00:00 +01:00;1;1
